,id,SubhaloGalaxyRad,SubhaloRad200,SubhaloMass200,SubhaloPosX,SubhaloPosY,SubhaloPosZ,SubhaloVelX,SubhaloVelY,SubhaloVelZ,SubhaloMassGasTotal,SubhaloMassDMTotal,SubhaloMassStellarTotal,SubhaloMassTotal,SubhaloHalfmassRadStellarTotal,SubhaloVelDisp3D_Stellar_Total_MW,SubhaloVelDisp3D_Gas_Total_MW,SubhaloVelDisp3D_DM_Total_MW,SubhaloVelDisp3D_Stellar_Re_Total_MW,SubhaloMassStellar15Rvir,SubhaloHalfmassRadStellar15Rvir,SubhaloVelDisp3D_Stellar_15Rvir_MW,SubhaloVelDisp3D_Stellar_Re_15Rvir_MW,SubhaloMassStellar30kpc,SubhaloHalfmassRadStellar30kpc,SubhaloVelDisp3D_Stellar_30kpc_MW,SubhaloVelDisp3D_Stellar_Re_30kpc_MW,SubhaloMassStellar10kpc,SubhaloHalfmassRadStellar10kpc,SubhaloVelDisp3D_Stellar_10kpc_MW
3120,536863,18.701895904541015,124.679306,45.052647,74892.99269721046,4823.020513413917,32993.567497502736,-2.715748819444627,321.19628223929266,-8.923906850181128,5.059266090393066,40.037439683436915,0.852622,45.949327746390864,3.007968831332261,157.19680363748685,125.2809041296934,180.41629282627397,124.16208348952361,0.8466106,2.9828346494766027,156.64940626431343,124.14485924110782,0.8466106,2.9828346494766027,156.64940626431343,124.14485924110782,0.7728753,2.6623418824864835,142.6020461478239
3121,536887,18.629827880859374,124.19885,44.53288,4239.751371225865,19301.905962514647,26692.45986792581,-215.29507058489824,-3.61085237971482,-430.31456996880405,4.5050740242004395,41.91615376899671,1.3542179,47.77544568012189,1.3366866660990497,158.64513630690493,92.7200163727249,151.76957019268895,151.23860009788316,1.3413165,1.3269754341100837,159.05138866452884,150.9930596421841,1.3413165,1.3269754341100837,159.05138866452884,150.9930596421841,1.3304138,1.3170593349984212,159.21755441408288
3122,536909,18.763050842285157,125.087006,45.50174,68359.46421266411,20109.045293903593,22169.132781011816,295.0060524257621,223.9304923055706,115.35335700892574,3.365816354751587,37.30885520556656,1.274183,41.948854595214996,4.269937615707947,145.28749215094552,119.04724998713876,147.84282219751202,136.0610993160901,1.2473546,4.157294868862028,145.86014995256747,135.5798658913082,1.2473546,4.157294868862028,145.86014995256747,135.5798658913082,1.1534535,3.772641026841156,146.59668233268113
3123,536927,16.374768447875976,109.16512,30.242355,55457.983722048,42250.70422986815,25895.249560601802,29.164656429937967,115.33710745456095,200.91557806679393,3.1118552684783936,31.28999320648437,0.79296774,35.1948162116838,1.6854059343854761,126.73209431824596,97.63721802765885,126.17837641071046,123.91534657560872,0.7850659,1.6692892668439103,127.05222144243251,123.85916233326104,0.7850659,1.6692892668439103,127.05222144243251,123.85916233326104,0.77676755,1.6560605425126969,127.28577475853977
3124,536976,18.7207088470459,124.804726,45.18896,12466.342943502106,74513.15331447596,14292.94964863493,342.764508251449,243.76423158737748,-25.49114852266298,5.604917049407959,39.09100460050689,0.8502531,45.546174755078425,3.6609983807793647,129.94575498197145,98.41587549729412,144.21473901600305,115.25126208152047,0.8198049,3.4101299669112266,130.2100719325423,114.44067822215403,0.8198049,3.4101299669112266,130.2100719325423,114.44067822215403,0.7232912,2.7923924470203634,129.43255573542683
3125,536998,19.907036590576173,132.71358,54.341022,40321.42108249154,67189.28358063233,40601.243308749596,217.94825274293365,19.091742254935884,664.4845962225588,0.7210538387298584,50.49271613375355,2.477335,53.691104948679694,3.0291744746669016,174.1312916344494,119.21292505853006,169.29713502423607,167.96900961925823,2.435624,2.9534375166743985,174.9542787016677,167.62861168288745,2.435624,2.9534375166743985,174.9542787016677,167.62861168288745,2.2376587,2.6185792803490235,176.3478980142262
3126,537006,18.57937774658203,123.86252,44.16881,61817.110190585,69243.2844748043,36203.752754311834,-139.4794110346482,236.13709897806982,178.74190088929043,4.997087478637695,40.217424132968475,1.5649229,46.77943454041629,2.803877903934639,158.75679559533955,122.03212446246629,158.78284523100046,150.02353345134637,1.5383235,2.7326226023175626,159.07552848497164,149.7884604649217,1.5383235,2.7326226023175626,159.07552848497164,149.7884604649217,1.3869945,2.3523653226834087,158.50388779190777
3127,537029,18.09972381591797,120.664825,40.839058,73662.52226522691,57051.230804169936,72944.3256931756,254.35443858183015,-191.2936951603511,-274.78316031442756,4.429930210113525,38.548017806133586,0.8853007,43.86324871214326,7.033671156734935,128.4266480004955,118.98122898545024,137.2243675666102,117.83736993595409,0.8417479,6.547824856010953,128.40583084600226,116.97442094328726,0.8417479,6.547824856010953,128.40583084600226,116.97442094328726,0.5762171,3.9438179269013336,122.81388692696868
3128,537064,18.298931121826172,121.992874,42.2033,33216.53286322436,18036.73934065173,33549.96781032844,-214.28294843534016,2.8188264066284354,121.79514132916391,3.48575496673584,47.8202504027877,1.3001944,52.60619975219108,2.0106887123496517,143.91088456460983,101.43955003487757,142.14999455771442,147.9356382437563,1.2443377,1.8555099025869073,145.53808255753532,147.11038800476675,1.2443377,1.8555099025869073,145.53808255753532,147.11038800476675,1.1667714,1.6738925593659444,147.1012385609736
3129,537096,18.94973030090332,126.331535,46.872227,69610.59483424983,58630.78393402957,3665.355026988529,136.28793992140305,-25.919318796420615,-74.83577699763718,4.453924655914307,42.27359479657765,1.2284203,47.95593971006031,3.2466315463704563,142.65656702609823,104.0139824242529,160.84072822619873,138.34826402600524,1.1932534,3.1173258993793325,143.7451871139072,138.00496487090572,1.1932534,3.1173258993793325,143.7451871139072,138.00496487090572,1.1314596,2.9403504218446814,144.5496738473948
3130,537133,18.973810958862305,126.49207,47.042923,10218.803074477906,45265.75362107165,72174.06864498797,114.29915975917163,88.48839345360044,-203.55616036173961,4.187094211578369,42.682604402395164,1.3786671,48.248365730138694,3.975550760586294,146.230480169607,122.4811032665468,155.22457171681268,140.7176429926414,1.3332572,3.768493362281311,146.80827945445475,140.3684690313263,1.3332572,3.768493362281311,146.80827945445475,140.3684690313263,1.1484482,2.9958975044226492,145.91669653347026
3131,537154,19.13151741027832,127.54345,48.22481,22582.468642400458,8977.863995647469,29500.364551976785,-113.69874644920033,79.95122350525357,39.48840411843125,1.8838026523590088,44.27566901046807,2.4048421,48.564313801117486,2.4438800812382975,175.51746519228078,116.97871093674108,164.6060197519998,176.8038608279046,2.3883371,2.4204593562929664,175.85505839769914,176.81290181022365,2.3883371,2.4204593562929664,175.85505839769914,176.81290181022365,2.2861264,2.2785493011066733,176.4767497291348
3132,537164,15.925381851196288,106.16921,27.817451,32239.968184280995,33035.265014625584,43051.219992725055,-392.93659464200715,164.32027749515723,45.37828237293189,3.351443290710449,30.68330405076,0.68603957,34.72078690846416,2.329581278873417,118.63787035799649,71.8485837214271,121.6272721065673,111.91629590669486,0.68220574,2.319589235871672,118.76755389337023,111.83994008706696,0.68220574,2.319589235871672,118.76755389337023,111.83994008706696,0.6705233,2.2808420022917675,118.99546132239176
3133,537203,19.01626052856445,126.77507,47.35881,44585.18732274876,20680.561375841422,6433.167828616442,66.25696491564476,32.849715238426974,-28.98814687024372,5.658880233764648,38.083395027708,0.7949254,44.53720065314669,3.40597301067874,134.09352793893947,125.2022610017522,151.27096296871585,128.20852421153074,0.7514807,3.159730289670931,134.19052582634262,128.0468870749769,0.7514807,3.159730289670931,134.19052582634262,128.0468870749769,0.63748103,2.5830374178793623,132.59561073124343
3134,537227,18.65622024536133,124.3748,44.723507,40620.75471291061,19210.877969982837,2256.6805279906057,-4.2573695960826585,-12.254392617332918,5.983388199268971,4.818337917327881,40.70985349769809,1.1910737,46.719265071108126,1.96487057536027,142.8466024561258,126.08141762662339,157.46501086588958,133.91761951555193,1.1693954,1.9217103795661301,143.26032676999304,133.75733309499282,1.1693954,1.9217103795661301,143.26032676999304,133.75733309499282,1.0979604,1.799432187857353,143.15794773225534
3135,537259,18.90820770263672,126.05472,46.560223,603.2880087609803,20349.97739936892,20088.227934609266,44.02167080914867,463.64423940878737,512.2781889529582,4.624495506286621,40.07333545848394,1.8331283,46.530959297862296,3.92614334258503,166.18536187639086,139.5892614453344,167.3415780602319,156.89300191893233,1.7881969,3.772194062945146,166.6422267277493,156.65772230486868,1.7881969,3.772194062945146,166.6422267277493,156.65772230486868,1.5228026,2.9605679797072817,164.59341072935774
3136,537273,18.25649757385254,121.709984,41.907936,39911.51687360724,42852.51997758114,68224.76558680704,4.0993272710646425,-381.0925646851344,-131.36580464065835,5.3623552322387695,41.13352475811227,0.9277247,47.42360470939859,3.264251943474285,129.69504346621838,98.92364290451897,139.5101347813663,131.24179959732925,0.8664902,2.8992370789503004,131.0308767411453,130.68160333849158,0.8664902,2.8992370789503004,131.0308767411453,130.68160333849158,0.75251037,2.322402056980539,132.60260448841578
3137,537303,19.107995223999023,127.386635,48.05553,8778.134309692603,73084.85831961755,37003.315704388086,-60.69076883593493,82.3563902717959,24.959992756957867,4.742682933807373,42.93842499639227,1.1259836,48.80709152604773,5.858444584847685,130.47533601496522,125.24060533524198,153.77821326640498,117.38392578441031,0.926837,4.162973373358336,126.02985012019597,114.69535822013911,0.926837,4.162973373358336,126.02985012019597,114.69535822013911,0.72431165,3.1846873333318895,122.33793454194013
3138,537321,18.633555221557618,124.2237,44.560867,71241.5793787186,27337.958879278827,19052.93344852291,473.2100765451282,-196.8320263269086,-112.29534199370724,4.0124688148498535,41.30592559319728,1.5145382,46.8329325769543,3.322776992437306,145.94087984240613,97.97285551869577,152.25586884753866,132.24772538529885,1.4933835,3.2692943913250483,146.35514833934718,131.9417709127712,1.4933835,3.2692943913250483,146.35514833934718,131.9417709127712,1.4150605,3.077713700225377,146.5955066506432
3139,537340,18.140121459960938,120.93414,41.115376,1590.050990147645,30781.98046022823,23829.274110140446,200.0098688719589,-400.0195893431191,-346.8076655943829,5.699994087219238,38.683511717578696,0.9606199,45.34412573125057,3.875864353956147,128.3931884841882,116.99872079856068,139.73348629011608,125.2236874149287,0.8876129,3.4558264856025183,128.63553765803235,124.96494073944116,0.8876129,3.4558264856025183,128.63553765803235,124.96494073944116,0.7558755,2.75147689994083,127.55503540256055
3140,537365,19.1458797454834,127.6392,48.340553,13041.436539560338,13674.709800548573,46659.69519244855,-48.55489398998917,22.43079092740987,-181.28393069708068,0.5005052089691162,58.76239490057314,1.5608908,60.82379090334261,1.6156400483544682,163.3671084843152,113.05585235362132,155.22811079581783,155.04138246006752,1.5244648,1.5657083357569432,164.33101716652206,154.85975390236817,1.5244648,1.5657083357569432,164.33101716652206,154.85975390236817,1.4508897,1.468297580976164,164.83398813846694
3141,537403,18.794258880615235,125.29506,45.728443,41528.23637291403,13032.336857893617,10217.163493951031,57.59619965447833,6.461317101647513,-94.32645142497043,5.124546051025391,40.5308801967594,1.2396615,46.89508770293921,4.006892126079885,143.3800890356807,119.92849996227731,152.89485929728073,129.1867865873194,1.2220465,3.9377133326361298,143.75230361609024,128.96330273095813,1.2220465,3.9377133326361298,143.75230361609024,128.96330273095813,1.104601,3.44424438638899,143.22371873976888
3142,537426,18.62841796875,124.18945,44.520763,16174.43700152238,7575.203139539701,39039.55287671208,-105.53777684176957,196.8066831499393,-165.73228439225102,4.690174579620361,44.46323707444619,0.7814632,49.934874859880914,1.3543046586888468,126.21011673313895,84.50175077902202,138.8312488322914,122.59631245591765,0.77326065,1.3426919880234724,126.35638432004617,122.43774015147598,0.77326065,1.3426919880234724,126.35638432004617,122.43774015147598,0.7575128,1.3122431477023422,126.81348053977342
3143,537473,18.416043090820313,122.77362,43.02276,38239.63062321669,73906.61768086186,45488.187993328014,160.58031523125157,-394.2417388782499,-55.38268511416381,5.571826934814453,36.45847923895957,0.6002525,42.63055868289115,4.125985502634483,116.3729575345528,105.9218570138456,136.76990587272118,108.44840603048313,0.5659815,3.7461060778441366,116.08177229467779,107.85055758390412,0.5659815,3.7461060778441366,116.08177229467779,107.85055758390412,0.47353178,2.820368919818136,113.82816865464886
3144,537504,17.748646545410157,118.32431,38.51105,59229.97484385158,11146.120987374172,11694.133765224049,112.50168781679338,78.50488570615265,129.12681324341173,4.187779903411865,37.72544842583063,0.7078398,42.62106811624887,1.6783167463949515,122.19815945807454,87.95947589970042,141.853327181456,118.90468114031499,0.68989897,1.6290956528156644,122.80997781750915,118.45495675110766,0.68989897,1.6290956528156644,122.80997781750915,118.45495675110766,0.66322976,1.5642679920928142,123.48692547066628
3145,537536,18.53990478515625,123.599365,43.88772,66671.80348368121,61623.01291911485,21973.454928157924,-64.17405013826578,-56.54240988708406,193.3336041740144,4.369621753692627,42.0076627166518,1.304373,47.68165749623859,2.63391747947514,137.95732623168067,89.55653958217931,144.09922512863224,127.62080536297877,1.2791668,2.577973928082372,138.5035092202918,127.14108296106781,1.2791668,2.577973928082372,138.5035092202918,127.14108296106781,1.2192823,2.4499736240672356,138.7649792433598
3146,537569,18.66777191162109,124.45181,44.808712,10215.653605270858,9897.680715739036,21279.580751963364,67.97071218086863,90.41709053939353,130.46550761600872,5.681146621704102,40.63654522471472,0.9417981,47.25948993735358,3.639913538968615,136.02535244065825,123.34354109092307,149.88179003446493,129.9385510622229,0.89180547,3.3431713219599986,136.64913772732294,129.2533483356045,0.89180547,3.3431713219599986,136.64913772732294,129.2533483356045,0.76984924,2.7810748979899724,136.0942086969288
3147,537594,17.454250717163085,116.36167,36.623596,74869.35811081319,23555.569522584596,58872.79856368809,331.0939537495444,99.45793013836088,-6.133570927956414,5.025908470153809,37.0141053907438,0.7407062,42.78072006626565,5.024718205546058,116.88151745450719,95.61533766004496,129.293112121055,111.93459630101947,0.70054173,4.67825884842855,117.1101337745249,111.01735485412526,0.70054173,4.67825884842855,117.1101337745249,111.01735485412526,0.5837199,3.8137368051925935,116.04475123463376
3148,537631,18.11601104736328,120.77341,40.947514,54893.59474932422,10854.077889729786,61415.92250670511,-70.22493207580055,10.320699196646753,-195.2620595086236,5.526249885559082,41.11178506336548,0.5747779,47.2128128500972,1.924579231337923,119.9177161031212,110.53561428146521,135.6494087768252,113.44628052547824,0.5504929,1.8266536233611876,120.52906280129335,112.7270054248846,0.5504929,1.8266536233611876,120.52906280129335,112.7270054248846,0.52181333,1.7259338811056186,120.08166852039872
3149,537670,19.37467803955078,129.16452,50.098312,71521.10606921636,18074.174275972193,27090.49184120859,400.4848782476946,134.25440675091085,-154.58279687004014,3.007655620574951,48.99520506770723,1.3549671,53.357827805591754,3.3310008392638633,145.4313547014653,135.21184778676263,156.3309657375636,134.79648162919892,1.2815906,2.9800915766965956,145.96130909573677,133.78932230828158,1.2815906,2.9800915766965956,145.96130909573677,133.78932230828158,1.0845473,2.247805976657734,143.84863100366826
3150,537690,19.828241729736327,132.18828,53.694324,8459.193289358423,5591.780417477009,34557.9898699463,-42.61296404748129,338.532787879852,-21.73266272256009,0.7698295712471008,56.31137071144669,1.9429308,59.02413110029786,1.7946319255243346,169.28081913347893,137.33662592719185,162.3332919097703,179.89086912512784,1.8376348,1.6821807900441728,172.05755908518478,180.03258283514558,1.8376348,1.6821807900441728,172.05755908518478,180.03258283514558,1.7679871,1.6142325294715383,172.57794692123517
3151,537713,18.679841995239258,124.53228,44.898315,29339.173623108934,13439.06132506121,13412.288189824718,-334.5772170131005,-54.96841074710023,-92.52234667823627,5.249298572540283,36.28456168098525,0.4229095,41.956769751740254,3.765772446245378,110.86704512503472,98.1232558728658,136.95920281821634,104.32963110272027,0.42096215,3.746800166288256,110.85423519519252,104.3028509585544,0.42096215,3.746800166288256,110.85423519519252,104.3028509585544,0.4012299,3.5327366795379853,110.97294707548018
3152,537743,18.843312835693357,125.622086,46.084274,15520.433091414512,63102.341164355945,48837.56947898105,3.777537865648834,-392.0830921091795,-5.671368673168418,3.4315202236175537,43.02437262678656,2.0081124,48.46400528097662,2.878263427231718,167.83402166757836,96.49671713335815,155.64267358352419,157.64138577167674,1.9885625,2.844631291591737,168.2058275263908,157.36845926936488,1.9885625,2.844631291591737,168.2058275263908,157.36845926936488,1.8512384,2.6028344841887074,169.1126613741525
3153,537751,17.750340270996094,118.3356,38.516983,23952.06298698492,4116.5079612839145,4366.242210891729,-330.26177701096054,-12.345262096969861,-261.01728451899595,5.967014789581299,35.023153811374996,0.56613994,41.55630853740344,4.654221905417006,110.4881836614978,100.18594482964829,129.6920704067083,104.05703933201022,0.48578843,3.634376901528855,109.43822494820051,102.53444901961217,0.48578843,3.634376901528855,109.43822494820051,102.53444901961217,0.4030121,2.713570235585052,107.69987505652078
3154,537791,18.383426284790037,122.556175,42.787357,72154.02305077552,53618.44642532499,30381.691565859473,121.57293784522693,-75.17163872019454,126.39058071089974,4.787468433380127,42.613340723783296,0.9923708,48.39317994144611,1.7562229691898674,137.9430875793208,91.91035431932767,142.38378676440584,134.17944646956045,0.9547448,1.7041525267108981,138.88043790262736,133.94141620633343,0.9547448,1.7041525267108981,138.88043790262736,133.94141620633343,0.9101601,1.6411182566357212,139.13422975391114
3155,537815,18.049718856811523,120.33146,40.50418,8959.63806185145,43974.00764310156,51519.3274494595,132.0921667301249,432.01862782052063,-104.58948244252007,5.326201438903809,37.75982747798834,1.088466,44.17449496513281,2.979487760408047,134.9961088587576,119.32517909072021,141.3654769605541,132.26458309053044,1.0211011,2.67963238766637,135.2382227541943,131.71463647640383,1.0211011,2.67963238766637,135.2382227541943,131.71463647640383,0.90836376,2.2508522214701827,135.3688907726727
3156,537843,18.920743560791013,126.13829,46.657146,31286.515682248017,34537.04037403782,63735.25122243936,-23.91004118128936,82.49824256917564,-78.49495941679925,5.427098751068115,38.17793742114172,0.76935506,44.37439123087988,4.611014858096296,116.31544812878487,100.13788709110626,140.28937630902576,107.20449621425864,0.74842656,4.470982434221215,116.34946525896052,106.68727858016464,0.74842656,4.470982434221215,116.34946525896052,106.68727858016464,0.6750361,4.011155287250336,115.62863790969806
3157,537865,19.529349517822265,130.19566,51.30199,21811.159481328898,66986.52263560228,17488.943804573708,-152.93705828829934,156.06391510336115,68.94721530255812,0.49343839287757874,53.12018575233651,2.3132677,55.926891853038796,2.4038455030895394,173.38505064105524,88.49250264051969,163.87374270839197,169.29332313721088,2.253822,2.345860198883887,174.85687197545988,168.72093253918055,2.253822,2.345860198883887,174.85687197545988,168.72093253918055,2.1763911,2.268485682136022,175.77747835802057
3158,537893,16.322289276123048,108.81526,29.951687,62033.21906013244,50626.79494368154,54311.03247299943,446.30941506107683,468.27483099503075,82.55569617289194,3.0925838947296143,28.083641018481078,0.8457208,32.02194574079019,2.22432710049032,127.43734543022647,97.44969111521765,132.17830463972214,128.380434927478,0.83764535,2.2078340147633413,127.66204205997751,128.34984984129326,0.83764535,2.2078340147633413,127.66204205997751,128.34984984129326,0.8150515,2.168484580124939,127.60007596137297
3159,537914,18.008917236328124,120.05945,40.2302,38494.59997365743,65870.55808896241,67435.05751737759,-238.33436322785863,317.23538528731694,-142.04262397161224,5.129328727722168,38.71890191832928,0.6161095,44.46434013644604,4.806154442066382,114.8190958167528,96.73785887751237,135.0375058796861,103.83916892640593,0.5744403,4.331519301990799,114.59426487007225,103.44694738627481,0.5744403,4.331519301990799,114.59426487007225,103.44694738627481,0.46233428,3.1412577724474007,111.73215116804676
3160,537945,15.58897590637207,103.926506,26.09169,11749.459969816024,49983.70852709845,72787.76007259486,113.57242191440443,39.097020382422066,-422.82671402724986,3.86049747467041,26.230711222039567,0.5971169,30.688325584279404,2.224278835983476,116.54459016966918,89.33601778422421,125.15513468984403,112.98696361521944,0.59467995,2.2195769071662195,116.51663547313044,113.01110103132402,0.59467995,2.2195769071662195,116.51663547313044,113.01110103132402,0.5888708,2.1981814462715574,116.55463733226216
3161,537981,15.852769088745116,105.68513,27.439146,71925.26565053061,59432.01070672702,57571.20618118977,-77.53039015005315,-552.8438849100477,-757.0209270273397,1.6405415534973145,25.98449653967476,0.7508446,28.37588269098854,2.798710903123232,127.32126833460535,105.81507651524986,127.31624909905047,121.44854139417765,0.74417394,2.7748589390726512,127.60897010084433,121.30560577067885,0.74417394,2.7748589390726512,127.60897010084433,121.30560577067885,0.7175704,2.6801970038491283,128.0464848220798
3162,538009,18.79530601501465,125.30204,45.730366,9135.897642031467,37076.57627204261,16813.36302051875,-179.72408850476486,-239.94461552523737,149.8062938707384,4.680020809173584,40.922194702201615,0.8282896,46.43050513940407,4.377094127980465,132.16870789945355,105.75560398688968,155.82688156132005,122.92088260269216,0.80141264,4.22481473918067,132.54498670890834,122.07696951261907,0.80141264,4.22481473918067,132.54498670890834,122.07696951261907,0.73320156,3.8168982045869715,133.00058754755008
3163,538040,16.124763107299803,107.49842,28.876453,8284.744179669053,18210.860156956594,63701.623868588336,440.90309701905375,124.2470498208783,94.49825151724644,4.789834022521973,29.357688245502253,0.22132316,34.3688454303415,4.144019917801385,92.86321205991412,88.4300847610355,116.35759875377462,85.76158045259444,0.18752094,3.1639304908993573,89.48781834321099,83.94225473518172,0.18752094,3.1639304908993573,89.48781834321099,83.94225473518172,0.16693641,2.6858414736186704,89.57489647719824
3164,538080,19.054147338867185,127.02765,47.648495,33707.208087590945,7006.129906675539,38189.29380517651,165.94092625698832,-368.69552645969117,-134.73878257703035,2.288485050201416,43.367657574067266,2.224389,47.88053170050159,2.2132376382562726,176.02295079290718,129.9537813099412,162.28248547525368,173.17455662956044,2.2065156,2.1901571697346602,176.40200436909828,173.0568177619111,2.2065156,2.1901571697346602,176.40200436909828,173.0568177619111,2.1287055,2.1002748666205004,177.5772682488633
3165,538098,18.05437431335449,120.362495,40.533627,60849.89314922914,62181.26976892776,54949.7852943544,390.6348709863928,-69.60725318156103,-279.56626021918737,6.0845046043396,38.1379970517232,0.7798338,45.00233544970293,3.175550172826617,126.24645435474336,115.65544031590885,138.25914501060979,121.78822428937282,0.7257852,2.8957285672107713,126.04760953964004,121.24400530641421,0.7257852,2.8957285672107713,126.04760953964004,121.24400530641421,0.6344508,2.4466316025265242,124.84611431033285
3166,538134,18.439575576782225,122.930504,43.181793,61107.20608384576,52871.5942164563,40326.382807813214,129.87061540958524,166.81453026521228,71.66221861244152,4.307997703552246,43.83480822397503,1.1056467,49.24845265699658,2.2835569987363282,138.48390619231313,85.6469507178262,140.38513709904805,147.98247419152653,1.0548255,2.178910712234918,140.1714148115649,148.32734338452192,1.0548255,2.178910712234918,140.1714148115649,148.32734338452192,0.9807801,2.0355004015258897,141.65137828833497
3167,538155,17.932348251342773,119.54899,39.72043,38836.10671804573,64836.38469618545,41846.401490230855,276.0187796947409,548.9488896076331,282.60169759015616,3.48319149017334,27.041146819228036,0.7328831,31.257221405142648,1.4561115155233397,127.61012014895775,104.00568364967039,135.61327064139263,121.50186927517215,0.70805097,1.3737073910475337,128.19737117985883,120.57969279380295,0.70805097,1.3737073910475337,128.19737117985883,120.57969279380295,0.6688915,1.2680965009064,128.3689455333416
3168,538179,17.939743423461913,119.59829,39.765728,50763.22969872295,60523.787180797386,30732.38482338591,-207.09052077282954,149.0625576815208,160.2102769983168,4.024771690368652,37.86549250594367,0.6902479,42.58051208964576,1.1709670108056247,138.95519910107998,82.31924854212652,143.6465099772145,135.71608762332187,0.6879901,1.1674577930876968,139.04675821781547,135.71236492287176,0.6879901,1.1674577930876968,139.04675821781547,135.71236492287176,0.68490106,1.1643382060969965,139.19784113345142
3169,538216,18.45929718017578,123.06198,43.32236,36934.789668288366,42682.04083830428,66370.42134839625,55.28312498375123,-224.09321596154788,-158.14184699306804,5.185083866119385,39.082409837467466,1.0987136,45.366207339985166,1.754054128320303,148.00756290009096,116.46122700193072,153.48397846312977,142.57989303288826,1.0791978,1.7190651247584734,148.27155139552752,142.62664724077143,1.0791978,1.7190651247584734,148.27155139552752,142.62664724077143,0.9804058,1.5628348645899992,147.73961604193312
3170,538235,18.7974552154541,125.31637,45.746017,2863.9298262313487,27790.472125084896,47711.69619668023,178.54347534641647,176.66856033072114,3.2575525573664907,4.133818626403809,42.10928315023563,1.43478,47.67788177827976,2.027821638251948,148.22089227920642,98.96997863232494,154.1640604788223,138.54209785543216,1.4239402,2.007924786629977,148.4590004411979,138.47495910026387,1.4239402,2.007924786629977,148.4590004411979,138.47495910026387,1.3952274,1.9678253379589035,148.76712117143245
3171,538258,19.65413589477539,131.02757,52.295097,55140.59900950752,32148.918340632856,24978.866957806007,95.78709069851246,-49.47597102651047,126.61456629948933,0.6977666020393372,56.263846727581615,1.8717728,58.833386095734234,1.5507600986612722,167.0163037878218,112.14962768342646,154.34471125313317,174.01064518728353,1.8191841,1.4912335900538711,168.43526937716808,173.91529672977026,1.8191841,1.4912335900538711,168.43526937716808,173.91529672977026,1.7269243,1.3957636550403696,170.57307188860244
3172,538279,17.230965042114256,114.8731,35.237762,65559.05338563818,52660.18561716043,54177.34180967897,299.16228379717745,459.6689418592194,36.61372836836714,2.8754196166992188,33.223814890355804,0.89944667,36.998681173295715,1.979275203877093,132.22564124500255,106.49928398078274,137.915246207621,130.54017795633658,0.88099873,1.9231505802607431,132.56792263269725,130.37414175557305,0.88099873,1.9231505802607431,132.56792263269725,130.37414175557305,0.843309,1.798849536974325,132.90628779329919
3173,538295,18.900480651855467,126.003204,46.50228,3352.1540174884794,28862.352181835387,68005.09535167013,93.49360822391469,69.21724386074486,33.71633953234056,3.541367292404175,43.985469364313246,1.438153,48.96498968520558,1.4072341411564457,163.84032140743673,93.93543341641877,155.0145191359066,155.83287936079122,1.4269935,1.3976409788991064,164.20573149566408,155.70524475593314,1.4269935,1.3976409788991064,164.20573149566408,155.70524475593314,1.4141339,1.3894216955534961,164.50077160843136
3174,538314,17.5831787109375,117.22119,37.445747,35101.00823596453,1900.9470552713722,49752.7606816333,37.77868950612972,-161.2650294944451,235.61518955363297,4.5204877853393555,29.516438574583464,0.60312605,34.640052408964564,2.807613010237066,115.7402367632695,112.18383793807422,134.3726408882937,109.23332484106072,0.5912433,2.725582884333505,115.56570375563419,108.93310762383871,0.5912433,2.725582884333505,115.56570375563419,108.93310762383871,0.5573877,2.5294837325741324,115.2518272625467
3175,538343,18.565181350708006,123.767876,44.07468,43300.785354210624,47996.168623015576,63523.75267169158,-131.49496100577545,-159.03293665195167,-144.8090565912946,5.243866920471191,39.53590998137143,0.7566691,45.5364460059419,5.872815663351676,116.50031666777066,112.29993021940247,142.7388215193087,106.08940131947953,0.7013519,5.306493533450998,115.73104390957246,104.75320753530531,0.7013519,5.306493533450998,115.73104390957246,104.75320753530531,0.54731166,3.8225684669595923,111.0386944826876
3176,538364,16.39897041320801,109.32647,30.37614,22329.993118908278,65258.3936705221,73258.61839939149,-13.829808275573496,90.8389852935223,247.05758283757126,2.2385568618774414,25.18821702278652,0.44913256,27.875906446347617,2.2416344747534542,107.92899033765674,81.7205269750235,120.12435257797064,102.80365937184851,0.44448134,2.2242538517720147,107.88264835169785,102.70252511813268,0.44448134,2.2242538517720147,107.88264835169785,102.70252511813268,0.4358686,2.184457328856537,108.20417440600153
3177,538388,18.420795822143553,122.805305,43.055603,25105.46594205079,27482.858329944323,2965.6659530601687,-188.8564392331545,-45.08890193727967,-16.847111531638895,4.35951566696167,40.55312546580262,1.5389179,46.45155903189607,5.655648691686487,156.68656828926152,107.6819036499178,150.87961505454487,149.30519783831147,1.4982084,5.486833481071618,157.3298924193818,148.75041763295934,1.4982084,5.486833481071618,157.3298924193818,148.75041763295934,1.2966901,4.661882823942006,157.2305191650037
3178,538406,19.552294921875,130.34863,51.487064,15677.706396049756,41073.9940104131,31780.38682238175,-366.7924142427604,113.30743819750161,191.21074709171543,0.9931796789169312,49.99472545176313,1.7979914,52.785896525676705,1.355999158264203,172.6872443833098,97.21592968784,152.167986364342,175.17174225505957,1.7931855,1.3527835333202551,172.81578308680733,175.09663012649017,1.7931855,1.3527835333202551,172.81578308680733,175.09663012649017,1.7792931,1.3411399036709024,173.10444376605957
