,id,SubhaloHalfmassRad_xyTotal,SubhaloHalfmassRad_xzTotal,SubhaloHalfmassRad_yzTotal,SubhaloVelDispReProjectedStellarTotal,SubhaloVelDisp3D_Stellar_Re_Total,SubhaloVelDisp3D_Stellar_Total,SubhaloVelDisp3D_Gas_Total,SubhaloVelDisp3D_DM_Total
2987,538624,1.385092093,1.563153839,1.329039073,82.1032494,142.1549721,139.8780292,138.7715502,177.3284738
2988,538645,1.898403985,1.640073755,1.339838829,70.70377655,128.9211939,135.8990985,120.7972502,163.5719894
2989,538680,1.17962687,1.05283567,0.92843418,93.48966894,167.7966924,169.0996069,173.7751054,211.1714369
2990,538690,2.597973387,2.186069838,2.22139528,54.34427689,98.03616726,101.4103114,102.8651027,129.6294598
2991,538736,2.413889847,3.287565856,2.045562893,63.38482568,120.5515712,131.6407094,143.630035,178.4235588
2992,538761,1.021429167,1.169453654,1.060952988,82.91892877,148.4737368,151.551645,169.9878501,189.0738332
2993,538797,1.598150601,1.604925858,2.413574162,64.89344131,120.1773497,127.9029821,123.2412095,164.112661
2994,538824,0.796835521,1.228686171,1.084713741,93.25977994,166.0339285,164.3882739,158.1751643,203.4923917
2995,538846,3.191074091,2.530527889,3.279613357,81.52074477,145.3784903,148.3516636,158.9355493,187.0895364
2996,538868,1.671975833,1.882018281,1.790089258,62.69150739,114.5058423,123.4953498,145.6446419,189.5816844
2997,538887,2.964449819,3.235304461,3.16338342,69.15416595,126.6768096,134.8763908,141.9225372,168.5416985
2998,538906,3.420856724,2.498949577,2.661509425,61.63170872,117.1524318,127.3319801,127.8095659,165.838392
2999,538935,2.021502084,1.521330552,1.778422569,61.78331929,113.2387317,121.0964378,140.4187471,166.1790453
3000,538960,3.101724323,2.302896663,2.104724321,65.32035807,117.0116458,127.8805397,125.8175598,162.7532772
3001,539002,2.658187619,3.147275156,3.089906148,61.19143107,107.6394995,112.1884196,129.7208009,155.7105623
3002,539035,1.898331559,2.527678633,2.182069059,80.54786292,140.4125717,143.2199654,157.9845339,183.8919906
3003,539066,2.73996896,2.662930892,3.333457384,82.45908042,150.1431614,153.9858947,155.5101769,190.7879907
3004,539085,1.262537447,1.358712035,1.387436552,74.10120371,133.8211991,136.6925302,135.0204396,171.922319
3005,539114,0.746880868,0.871340986,1.030041592,98.75299794,175.0611873,172.8053044,122.1645509,202.437428
3006,539141,2.110464918,2.23786712,2.671536454,69.16492274,118.9984566,120.1726559,136.9016024,160.9035915
3007,539170,1.208663984,1.305184643,1.830647493,72.94145609,143.0438919,148.9902709,142.4300348,170.4458476
3008,539187,3.601177172,2.485610327,3.527306707,52.07680031,93.5705655,105.5439194,118.864238,152.0723403
3009,539227,2.708166137,1.807405735,1.969868416,69.5625817,129.8454494,139.3318919,136.7976262,170.3164536
3010,539259,2.162298319,1.783946378,1.473269776,80.28162313,150.0907478,159.3306601,136.3220577,186.1116616
3011,539284,2.117873439,1.769433322,1.633168845,90.83308611,170.3622171,182.2696752,170.542892,208.5249032
3012,539298,3.416182052,4.564644929,3.200152739,63.74239264,116.1130928,123.9227376,130.3063183,171.0069246
3013,539328,1.197398876,1.208949633,1.351323325,78.38392127,141.706832,148.9349401,115.4414797,187.4165104
3014,539362,1.228103695,1.234400102,1.623488548,62.69912737,115.2724747,123.0915395,137.2146234,178.4335867
3015,539392,2.084813372,2.50956041,3.405241271,77.77330218,145.373711,155.588553,155.6723752,185.907463
3016,539405,3.722673421,3.39344431,3.5571006,69.74838052,123.6032347,136.3321904,142.32648,178.9475244
3017,539426,2.087052786,1.928672221,1.637465074,67.43420859,119.7758491,154.6951882,171.5248024,211.4319547
3018,539451,2.026658206,1.644568591,1.788877594,50.64351014,87.6068922,97.31266537,115.3746938,151.6185963
3019,539484,2.033853818,1.998107406,3.114090593,74.57211258,141.954749,150.0276373,139.0861992,180.6786798
3020,539514,2.617501118,2.641962726,2.307658425,60.21376564,107.9055529,110.1466692,116.9774522,150.0362996
3021,539541,1.347205884,1.524017157,1.673503301,81.48029187,143.5792312,148.5617019,129.7688766,185.5937798
3022,539565,3.90313668,5.172748798,3.266017789,69.03100219,130.2035037,139.9643674,136.6982326,178.0953217
3023,539583,2.013192647,1.697838114,2.68865796,80.92664422,152.9137195,164.7335592,151.6780568,196.1566155
3024,539598,1.717829964,2.436852302,2.293966204,75.76931329,139.4986933,147.955625,152.9380591,187.6384835
3025,539618,1.833537389,2.72489788,2.133035123,61.98891635,112.9303826,120.1831959,125.5290923,154.6133986
3026,539647,1.414990907,1.518440949,1.808562423,95.15190047,167.3672202,168.0214694,160.9248592,201.878997
3027,539656,1.684273098,1.776916437,2.044402641,76.60935516,131.9721068,133.1554556,119.297149,169.2420463
3028,539679,1.066440587,1.060290228,1.36273837,70.02573063,125.3531118,131.2460044,125.3264687,175.7617258
3029,539723,2.637306296,3.918941856,3.061627161,64.78190467,114.331114,119.4767933,132.6466664,173.370213
3030,539751,3.211676451,3.257451605,2.389829634,48.94653612,86.05520759,93.74007917,105.8150804,124.0169246
3031,539783,1.458561454,1.388220394,2.005439244,64.80461038,119.194798,122.7054944,116.1119265,157.4521567
3032,539812,3.262827489,2.628012241,3.624109775,73.22396203,130.2756642,137.2704272,156.5579112,178.6511749
3033,539835,4.619896264,3.766042338,3.359532624,63.19746332,111.8302197,121.8139809,129.9786993,153.7151049
3034,539874,2.280229153,2.035396872,2.376537157,75.16767842,130.1984652,129.414213,137.0693079,169.248271
3035,539896,1.619072868,1.957862116,2.500002778,55.94658432,103.2717601,107.5403659,96.15117813,134.0608116
3036,539929,1.917175112,1.979162005,1.749661296,75.75629348,129.0194876,129.6832283,137.7084473,175.3065532
3037,539954,1.406309713,0.986895946,1.19780049,112.4159488,197.6851117,193.1471959,175.1664168,212.9086045
3038,539971,1.350166278,1.487147057,1.274052062,57.25653403,102.3481227,109.2803832,108.9873184,149.4613475
3039,539998,2.342221623,1.659952289,2.114416959,78.62378542,140.0032003,151.2776596,156.7796654,190.5016711
3040,540019,2.710181822,1.784243053,2.12761196,76.34715435,141.7808066,151.6978228,160.4268462,193.3884299
3041,540039,2.444187601,3.532448306,3.11583202,59.75225021,107.4088025,118.0554972,112.1136509,149.2816072
3042,540094,1.035674474,1.193671507,0.989490766,64.96481096,120.0176659,127.5953351,105.6213481,152.0836899
3043,540119,1.738970801,1.204783845,1.347298772,86.27343067,159.3443995,169.4103825,165.6428545,199.1451059
3044,540141,1.234140255,1.109660915,1.019048076,75.65549953,134.8350952,136.5831658,112.918869,177.8587746
3045,540165,2.325734603,2.411828056,2.604675504,87.70408936,156.5517639,165.411266,172.685256,197.3063069
3046,540175,1.65235652,1.694162712,1.505905708,61.26359238,104.8096907,106.9971891,105.0075725,146.4925072
3047,540200,2.306863658,2.34231988,2.493735858,55.13422511,97.54335676,103.5300523,114.8863003,152.8184202
3048,540230,3.32627963,3.525564368,2.950391147,79.25636629,137.0572054,133.9804632,117.1441795,171.7038627
3049,540254,1.937715437,1.872581046,1.461546494,77.014313,137.7478378,142.9283036,126.6663085,175.786736
3050,540280,4.191444375,3.164824723,2.607618078,77.55261786,144.6361203,157.5507203,160.6684721,200.0223155
3051,540300,2.405442192,3.330821703,2.237563754,67.11591242,122.351277,124.6354052,119.7025847,159.1690773
3052,540318,2.644119687,3.78782855,2.825806014,64.2023253,117.1951233,131.8982954,137.7893947,179.4724678
3053,540350,4.417244742,4.109564208,3.708578017,74.58265667,134.3620938,143.6884706,159.3793508,183.832237
3054,540374,2.731262542,2.429175947,3.907207509,77.5484588,145.9364298,154.8817748,141.5231736,185.2193588
3055,540389,6.013119872,3.468440709,4.281279369,72.48778459,139.7282609,149.2640228,161.3973781,185.1090896
3056,540409,1.268812923,1.188133363,1.552640636,79.00795702,142.5983727,151.4394024,145.6561613,179.4532513
3057,540440,1.974076946,1.871044294,1.904313963,68.06677058,117.1982795,120.2759148,130.7132598,163.2262436
3058,540473,0.977915755,1.041381624,1.29359557,84.61018124,156.3414453,166.2424105,166.7759473,198.5198145
3059,540490,2.067513149,2.02377848,1.68559435,64.58627697,115.6786183,122.1176888,117.5083236,151.5723234
3060,540513,2.417203377,2.556733216,1.607869362,82.49595355,151.5440745,163.4640817,164.6584436,193.344949
3061,540533,1.614579669,1.652760895,1.664216517,107.5040539,188.6859839,185.3376072,86.46303933,207.5905352
3062,540554,1.258990418,1.23745373,0.956671759,109.604634,193.9923479,191.6010283,186.30872,209.7666618
3063,540561,2.299762288,2.83356472,2.358193284,71.19762667,128.4889079,136.7638829,152.9246739,183.6847115
3064,540587,0.890127504,1.176123672,1.179920624,100.4225372,176.6173456,172.3631549,152.3580533,176.6365959
3065,540606,1.379238393,1.349786058,1.379254836,67.55925073,118.2609879,123.1089753,135.6267656,167.6837437
3066,540634,3.480671936,3.07332596,4.280282848,65.67650071,116.8517452,118.3054426,115.0239924,163.5256073
3067,540661,1.843911702,1.685010587,1.887458173,66.28680882,118.0715967,120.4648812,111.7188921,164.8304666
3068,540701,2.370423722,3.625235269,2.287897642,67.45783804,126.2186057,135.0199502,152.0346808,171.9489737
3069,540724,2.367979919,1.920638561,2.25147008,84.16296669,150.939298,155.8729988,143.4552056,190.416698
3070,540742,2.599935867,1.890861227,2.135145227,52.69356658,94.51094655,110.0986887,123.3319542,168.95162
3071,540767,1.698567908,1.602564926,2.326500318,75.92783064,145.0998924,154.3078825,159.5717655,184.9055798
3072,540795,3.004440517,3.310816339,3.229879909,80.20899874,141.6579151,148.4024492,152.6071528,185.1942627
3073,540819,1.174544121,1.674976373,1.182498858,60.62082338,112.907141,121.1509592,109.8917053,145.155855
3074,540858,3.697569347,2.815702751,2.845797427,55.68548302,101.341389,108.7599138,113.1047345,144.0073287
3075,540877,1.584465878,1.488920721,1.883546799,81.28546348,144.6763104,148.5966491,149.3976873,177.6574142
3076,540905,1.671020305,1.535690891,2.053125091,91.0935103,166.556633,173.7528128,175.5785406,206.0210228
3077,540926,1.744129172,2.0628011,2.363366705,100.985759,181.5254373,184.1113981,180.7132406,203.4581027
3078,540942,2.871266014,2.386007468,2.703836369,67.38108372,117.0314654,117.0631007,139.7317694,161.2697714
3079,540962,2.646821005,2.787290023,2.122991265,66.80919382,118.682498,122.4379088,134.3309441,173.9880842
3080,540990,2.300251515,3.027861871,2.005960784,65.07714828,114.8945595,120.0822688,138.8136702,166.6548383
3081,541006,1.428559825,1.529023351,1.397069961,86.6526787,151.2573952,155.5042181,148.0372027,189.2801666
3082,541017,3.1260454,2.300172611,1.96277775,76.2404837,143.0118585,152.591221,135.8753478,187.8114556
3083,541032,1.999541635,1.732321107,1.790032274,52.11944389,92.17787492,96.48815309,105.5210643,143.7604952
3084,541067,2.819051612,3.607092171,3.157596469,70.0208947,127.5673578,140.575519,167.1129919,183.9180718
3085,541090,3.472361764,2.840424752,3.196911647,68.67455109,119.8819088,129.0148754,129.3131273,169.2198226
3086,541125,1.470833958,1.151685541,1.221149701,80.01944743,144.2490225,149.6281993,138.5905118,181.9708666
3087,541147,1.851308996,1.963898696,1.841957147,71.89461381,126.8266083,132.617009,161.2597274,187.3288008
3088,541160,1.687059284,1.655663313,1.334441653,64.25988757,116.5619949,121.7225263,118.4741859,159.4916164
3089,541200,2.607495564,3.75821109,2.903478664,66.21402785,117.344611,119.2707893,143.0802854,167.5566397
3090,541223,2.012981867,1.615350744,1.820696944,94.26517878,172.1638068,179.7119104,132.9142876,207.1562687
3091,541229,1.304380536,1.147022919,1.193119485,94.26731991,163.4026813,159.4884936,155.3455944,194.1586395
3092,541242,1.144809693,1.045331861,1.081734822,82.71839061,147.5323038,149.5031621,145.7130634,179.7510386
3093,541258,3.111123326,4.486099507,2.866714051,49.57517336,90.77341344,99.72700143,105.2419129,138.1684869
3094,541283,1.674056936,1.176579468,1.190227128,57.18222126,106.439673,108.4420416,87.38540977,123.3742134
3095,541355,1.888755353,1.739731295,2.237766535,72.4263709,131.8404813,137.1882334,139.6869397,170.0647196
3096,541402,2.385073628,1.992136646,1.771097649,68.99064798,120.9668374,127.344137,132.6000352,173.3876381
3097,541426,3.010271615,3.828041097,2.528636457,71.90214723,131.4654666,142.384751,145.4945313,172.8993828
3098,541489,2.924220664,3.109429695,4.270526668,51.64297427,93.22353918,99.34147261,113.4459872,134.1366437
3099,541522,1.27860433,1.265088379,1.584688309,92.8398282,167.0446126,173.6462955,170.4964033,204.6173411
3100,541545,1.107039005,1.071403476,1.098749598,53.56225603,94.7400327,97.25015423,103.4934125,130.1234703
3101,541578,1.135329006,0.995879407,1.166755802,104.1038346,188.0819442,197.1941362,156.6736409,209.7684734
3102,541590,1.496917313,1.387577915,1.236801265,86.27831622,156.1948702,160.1297971,114.936141,176.8846903
3103,541607,1.504970134,1.737943299,1.952372925,72.91071902,131.2025583,140.2686751,131.9535059,186.2514886
3104,541627,4.884254507,5.151186437,3.841305341,68.95067874,122.2468454,128.632048,143.612057,168.9050419
3105,541649,2.035882525,3.182760878,2.737819471,59.92133397,107.4605467,121.5254615,137.2335097,173.6061094
3106,541681,2.613105769,3.352890105,3.058480188,62.23953154,109.7488789,122.7740794,141.4774317,165.4996149
3107,541706,2.116810905,3.485155463,2.306462338,73.01643829,140.5170013,151.0405323,148.8371614,176.9316034
3108,541729,1.001281102,1.102652776,0.944362579,77.27092311,137.4786708,142.2922583,138.0102635,184.0877059
3109,541746,2.108243088,2.296512879,2.924029256,80.4370906,144.1668109,149.669004,155.1083552,180.7761155
3110,541757,1.828278298,1.874839821,2.277717498,73.00569359,127.2993222,130.7897841,142.9332201,177.554286
3111,541783,1.353446187,1.05706783,1.090023486,76.21833555,140.0722316,146.6585589,107.514421,184.9053092
3112,541808,1.484173476,1.744433312,1.677600674,78.21798414,138.4523888,146.7946079,162.2503023,194.1524225
3113,541823,2.138263633,1.647108123,2.136322531,71.7178362,129.071645,137.9916634,143.1574117,172.8936523
3114,541839,1.790160991,2.433698301,2.149870418,83.97649327,146.8715274,150.5767085,158.7779685,188.3256991
3115,541854,2.286166009,1.904559924,1.604267862,72.99193184,133.6393712,143.7668971,156.1123046,188.3632547
3116,541879,1.610260297,1.540212493,1.892297327,57.30035449,103.6316015,109.5797079,109.5012629,148.5291619
3117,541934,2.073055974,2.045624142,1.874393202,73.43340514,129.2257617,136.08437,140.8112627,174.9721161
3118,541955,1.461612916,1.437426191,1.512196973,69.0918798,123.2575781,123.6696212,117.6620803,158.007007
3119,541975,3.808645985,2.873948367,4.11234068,71.46189504,128.2272185,134.2723614,148.6022756,175.0007689
3120,541999,1.676455109,1.926604785,1.689912493,69.15249478,125.1599599,136.6650747,136.3206893,182.2347106
3121,542023,2.769404549,3.982631882,3.04037519,69.61671411,123.4765836,130.2535437,144.8730012,171.0408736
3122,542044,2.943237663,2.83816752,3.766101019,68.9885353,126.2497237,141.1247182,148.3882584,182.0786014
3123,542068,3.31898521,2.597900011,2.592919332,52.34147747,91.94036493,100.8857064,125.062787,151.9203987
3124,542088,2.145733183,2.362322006,1.811851802,74.00501878,138.538995,145.6390468,132.3356463,166.5436599
3125,542113,1.735704364,1.610451277,1.37561682,79.49380706,146.6939561,156.1669305,144.2149023,188.1706443
3126,542129,0.748317673,1.172375336,1.370821803,91.59532683,171.4650483,179.665683,168.1505067,203.9020828
3127,542150,1.195248375,1.096227376,1.343145106,86.25169296,157.8509802,164.9619734,151.3467619,188.19414
3128,542183,2.439551295,2.781768792,1.90593608,76.43190575,137.9588513,146.6464805,152.8957013,190.6930519
3129,542201,2.114639647,1.845313832,2.689219282,59.6312123,107.3730172,112.5095968,126.4799834,156.4961675
3130,542225,1.263280777,1.547211744,1.490371422,72.18772653,130.0387928,136.1210044,95.12468582,168.5016641
3131,542247,0.854077782,0.875187251,1.017254515,72.8615436,132.0229871,137.8346786,146.1514673,187.914086
3132,542274,0.966160227,0.889717972,0.928203095,71.63376996,124.8447431,128.8442612,103.909222,169.6085928
3133,542310,1.061384781,0.953548767,0.951129467,61.82870031,110.0006667,112.571981,105.5708556,148.9457078
3134,542350,2.419908282,2.027827383,2.571244267,46.3832135,80.61042793,87.78361671,109.0243414,125.4833877
3135,542389,1.876756889,1.97109448,2.182276571,72.66345768,130.6608746,141.8567333,138.3416744,178.152343
3136,542408,2.772985203,1.815944707,2.722782269,70.58878598,121.1547323,115.6554326,105.1387173,148.0374275
3137,542449,3.217208562,3.250278939,3.108682447,63.79479964,113.7170034,123.25449,131.8131198,159.3526256
3138,542463,4.205303194,2.791994781,2.614984149,79.88890269,147.4865876,156.9286926,176.2451703,193.5957795
3139,542472,2.460232987,2.452251559,1.919995105,71.30204605,127.6662811,133.747906,135.8017445,174.2796648
3140,542504,2.458650377,2.199175709,1.897728388,83.32929135,151.5537379,161.0694166,150.9413704,192.2076714
3141,542539,0.918728921,0.901819547,0.974994641,64.04685666,114.064361,118.2057232,103.8708337,151.831129
3142,542569,2.034751965,3.122385843,2.264112831,56.60061021,104.8574106,107.8511393,118.9341112,138.9113522
3143,542600,1.365841103,1.170275637,1.125859428,72.86085621,128.8791025,130.43583,141.96697,193.2596496
3144,542637,2.790609401,2.148976959,2.406607575,69.3687608,121.2075812,129.2063218,140.8733536,174.3011276
3145,542653,1.87603828,1.720488667,1.766164488,68.05984776,122.3776871,128.781113,130.4835586,174.690135
3146,542719,0.94498185,0.919108976,0.906622391,80.09921457,140.4309255,142.0319021,119.5021843,179.0746318
3147,542735,0.925837277,1.222358596,1.181834457,85.63593287,156.2598305,162.3244844,165.8194566,186.4193975
3148,542753,1.895242163,1.656454923,1.424584786,60.40653301,106.0086235,112.0528072,125.4052468,154.9383565
3149,542770,1.657396112,1.746351373,1.415503961,79.87156229,143.6138296,145.3871075,149.4513375,180.9140395
3150,542783,1.050322207,1.181192364,1.200260286,82.56359275,148.4581289,154.465809,137.2672947,197.0706584
3151,542795,1.951101471,2.781742603,1.899005223,68.98596094,122.1446932,128.7807682,142.4256207,171.0885224
3152,542816,2.209282604,2.091258806,2.260133034,65.13955469,116.3398201,123.6253481,145.2146695,170.5723357
3153,542846,2.742614286,2.509826263,3.267598621,78.10282152,142.0076406,153.6431795,141.0653147,184.9651596
3154,542856,1.288683841,1.345089348,1.372546253,68.05058579,118.0659183,121.5194159,116.5736268,171.8141254
3155,542891,2.017344556,2.468177924,2.164391003,76.58302477,135.8419496,143.3824095,158.4647751,188.1566396
3156,542906,2.453064413,1.936716845,1.932365382,56.92194008,98.85952201,101.6771582,93.33287193,134.0798738
3157,542946,2.817672327,2.154906192,2.725837515,64.37924171,114.4919777,121.9773665,121.9558406,162.5939553
3158,542987,1.68789786,1.426172843,1.674843649,68.36056518,122.4770674,128.3590023,128.142517,169.8937753
3159,543014,1.714262663,1.542005544,1.560556118,45.92162769,81.52572919,88.17398918,92.53178569,120.2725858
3160,543043,1.100801991,1.178151989,1.150629831,75.85497936,135.7310572,142.3507399,136.2537256,174.8151049
3161,543060,1.194446039,1.502076262,1.249176225,78.49899069,141.552957,144.8251268,154.1295401,173.073807
3162,543078,2.052494229,2.939404052,2.120962137,62.72323569,110.5142828,116.2052676,133.2955062,158.9954887
3163,543109,1.412696338,1.442490996,1.734705801,79.34561379,143.5104035,146.7223053,153.2644898,183.2069805
3164,543127,1.719636683,1.156360379,1.233972595,81.35977022,144.4807381,145.1164194,116.0580292,173.6309146
3165,543168,1.689446304,1.585649671,2.185504728,77.40272372,140.8265583,148.312615,138.9504303,182.2801024
3166,543190,2.409907438,2.942938977,2.257141209,48.11686002,86.5846791,90.4245021,111.3599844,145.3020108
3167,543241,1.200627344,1.088065584,1.281877377,87.01407433,156.7665878,162.1057898,150.484948,194.3391639
3168,543269,1.50481275,1.319918827,1.185785042,83.95667507,153.5885916,160.4429895,158.0545293,196.5880132
3169,543283,1.94736944,2.402929629,1.860850226,48.84350124,84.11921098,91.48377334,106.3015803,130.6611905
3170,543308,1.887266503,1.995380396,2.441245775,83.07678136,147.6711036,149.0510969,127.7390253,177.654027
3171,543332,6.385403253,3.985549332,5.525704128,47.26792937,88.33381722,98.14454424,110.3460073,126.793171
3172,543349,1.805925059,2.4329009,2.524728631,83.38347394,152.7634492,161.7493048,145.9592282,188.0219495
3173,543359,1.525833222,1.297130303,1.249778933,78.3895718,142.5285552,147.7907127,132.9715829,183.538646
3174,543372,1.830592981,1.655261147,1.504942329,84.91150124,157.185806,166.1341466,146.8949306,183.4313733
3175,543392,2.502201719,2.753808305,2.586365826,77.9358424,136.591146,138.8866373,149.7368337,172.8519681
3176,543404,1.185803491,1.210180239,1.218218446,79.5376152,140.1678891,144.7667785,144.5844435,189.8873021
3177,543418,1.328621131,1.620075148,1.227872313,54.3157801,98.23794047,104.6085211,96.38959184,140.4810582
3178,543451,1.833652135,2.366568788,2.561808218,79.02924582,137.046524,127.4984313,131.2686502,159.9743013
3179,543486,4.190729123,3.10593213,3.255255083,65.23387166,117.769159,129.7459841,149.6237882,176.4155456
3180,543512,1.589984316,1.309283395,1.223566588,73.37611575,131.6167608,138.8399035,133.4593201,178.3598243
3181,543538,2.023603914,2.364797167,2.332530735,86.31386684,150.1775183,152.363224,153.2204455,196.8625777
3182,543544,2.727362821,3.296763691,2.992790371,79.17108914,141.8814331,150.2299837,154.0611626,183.6080416
3183,543560,2.303330062,2.835096734,1.867199077,85.66007115,155.5943147,158.7343285,159.5636742,190.1398157
3184,543573,2.79687295,2.583998405,3.563446372,41.31355952,73.96001002,83.74606214,97.01014022,126.9635254
3185,543606,1.183102358,1.274697177,1.276132068,88.45313749,162.2350979,173.470269,125.8122849,192.2206472
3186,543619,1.389742129,1.652291854,1.606570229,70.32608621,123.125295,128.9231362,135.287219,173.2602233
3187,543639,1.236244764,1.170362319,1.242126439,90.92151046,158.7812012,157.4332844,123.8311595,188.2486449
3188,543656,3.243673053,2.243643951,2.253641331,75.73540376,140.9200238,152.2732902,159.5328177,196.3821734
3189,543669,2.191637829,1.914457903,1.87779796,61.86990072,109.6558078,119.5778622,153.8328362,190.624463
3190,543698,1.276072197,1.437407173,1.151782568,70.81578729,126.2739627,134.5906109,128.2585901,175.7342459
3191,543722,1.174517713,0.96473074,0.936786126,82.58334413,148.191238,153.606331,134.1701538,183.2212914
3192,543743,2.053379581,2.396592785,2.743262811,77.95262549,141.2425364,148.3568877,144.7021414,182.2879561
3193,543774,2.613257743,3.305817176,4.339196651,74.40575821,138.9326695,147.868679,158.2468328,186.1181364
3194,543792,2.05478027,2.163097394,2.198785204,79.12537422,142.3756026,149.2808115,127.6888691,182.8682984
3195,543809,2.064872083,3.373814537,1.963274055,76.97843496,144.9748732,159.1971972,174.8479465,195.0769758
3196,543821,1.680882305,2.182588411,1.707563914,74.50625673,131.2746287,135.4842911,146.5343472,179.0485708
3197,543835,3.921968688,3.209641714,3.135815651,58.26287369,103.4835796,117.8170481,139.8403778,158.248209
3198,543869,1.052122265,1.211244201,1.289408876,72.04758882,131.9749938,140.0339168,122.6309993,165.5611077
3199,543895,2.923713014,1.739186079,1.827168561,76.36940764,144.4391189,150.745007,138.2989274,178.7370293
3200,543926,1.429983002,1.844278418,1.352326084,72.96446062,132.4305488,138.5692546,144.000238,184.2378671
3201,543953,1.236230938,1.121373132,0.956020237,80.41757471,149.3425034,156.6821676,134.3458177,179.6170389
3202,543975,2.613181049,1.755338818,1.722311272,71.72013497,131.3227577,139.3267891,141.9990717,186.07244
3203,544005,1.763447795,1.750866876,2.118145394,78.73033898,144.4254241,155.4666079,153.1494122,192.4615016
3204,544023,0.993860683,1.129536262,1.381282262,77.19645268,146.2459471,156.8686248,128.5859705,186.0555244
3205,544045,0.976087891,1.034631621,1.209881781,60.36731189,109.6820558,111.2267657,108.5327211,151.1590674
3206,544116,1.055067475,0.948088407,0.915818302,88.31182212,157.8817882,159.7342047,141.4844797,189.4689244
3207,544145,1.440248839,1.092754,0.97223105,81.00067285,151.8170438,159.8293812,113.2572577,185.8121073
3208,544162,1.772032478,1.690998574,1.689640762,82.84845419,143.9752313,145.5014908,152.2857277,185.8469686
3209,544179,1.40180076,1.442308155,1.124381274,94.42447929,169.2208336,173.8067356,142.2295826,194.9015375
3210,544205,1.31178487,1.157586903,1.033476075,71.04860822,125.3295607,128.6069249,119.1565435,167.1532454
3211,544219,1.916369122,2.342553631,2.419589035,59.2879259,104.8469978,113.1873809,128.6061311,158.672299
3212,544255,1.886233468,1.93713727,1.446022203,73.97529399,135.5445555,145.6664252,148.7435328,182.5171382
3213,544279,2.546282348,2.563812518,3.591269104,60.10986166,109.8355549,118.2986609,130.5534662,164.6683201
3214,544305,1.449263971,1.691154462,1.131987233,81.67623239,148.6454652,155.7328359,155.4867088,179.8306317
3215,544320,2.825382942,2.747767266,2.766429367,69.48021721,122.4048197,133.3512938,140.3331123,174.2997403
3216,544344,2.207807659,1.907406423,1.758348906,85.23978657,154.8209051,163.6007302,170.6138323,194.4382062
3217,544360,2.861422524,2.92672063,2.955228388,71.97832305,129.1211265,141.660576,152.3958894,189.1877578
3218,544373,1.865897873,1.926762741,1.446572249,76.457225,135.7840993,141.0173752,125.0930198,171.148429
3219,544393,2.592871279,1.821182712,2.734207231,74.33176462,138.6053049,149.0662297,144.4374602,181.4355118
3220,544416,2.83685465,2.292804095,2.857966135,63.02874419,111.7506732,116.7143084,117.1412725,146.4101752
3221,544446,2.864985823,2.573344166,2.038582314,64.79520871,111.9466189,113.0351058,142.5172911,186.4518156
3222,544464,2.867632268,2.098201601,2.569781597,70.84567943,123.3244087,125.3499849,139.3124321,170.9673983
3223,544486,1.325682439,1.393505293,1.29657442,64.33025971,113.3809507,115.8010632,102.5369977,139.2920172
3224,544515,4.041277429,4.482857737,6.077824484,60.90304143,113.3716732,126.39815,141.5717176,166.2219599
3225,544544,1.017564284,1.010947591,0.972835755,88.0665159,156.2436558,157.2774256,110.6163782,176.3822392
3226,544569,2.347863895,1.658689971,1.781467273,78.69456211,141.5694422,145.2531854,149.4148761,178.7447017
3227,544581,5.926104994,3.189997995,3.549807184,51.48926418,96.97213971,104.7612207,113.3441363,134.1305863
3228,544615,2.349326728,1.971055611,1.840659975,68.47054314,119.8622988,129.4049341,146.4884855,178.5900126
3229,544644,2.038681176,2.575265739,2.578351004,79.51121765,137.3579493,133.6323891,140.6309749,162.842904
3230,544656,1.453388686,1.294443554,1.726307622,73.77673817,136.0195736,145.9063726,159.0440784,176.4968504
3231,544694,2.010753252,1.404426545,1.309491509,81.46954017,158.9006815,169.2841498,171.0645769,197.5699946
3232,544705,3.343549733,3.084448848,2.6891105,73.52356901,129.3062686,134.9973455,146.534388,176.1823162
3233,544731,1.866398318,1.435326359,1.568367543,69.33558183,120.2058416,123.802061,137.7937518,175.6396203
3234,544754,1.388131217,1.927877662,1.539030846,72.34982162,130.0225814,139.4893518,143.3095561,179.2534097
3235,544787,2.536594648,2.048798659,2.404599271,80.05322156,140.0248597,140.170246,144.4895159,175.1935492
3236,544806,1.08578807,1.062250705,1.231577807,95.57209259,165.8541019,160.2233016,108.0997621,194.4028884
3237,544827,1.098867841,1.504600456,1.113124192,71.078992,129.0176847,135.3539804,120.881839,174.5916223
3238,544849,1.392614849,1.274412599,1.266966607,76.26002377,133.3153748,133.776678,152.0070647,166.1257048
3239,544863,3.488599134,3.738500043,3.27880097,64.13690407,111.9581457,116.781515,136.4332169,158.8206222
3240,544896,1.0096931,0.944898039,1.087313155,83.32153001,148.016244,151.4756568,152.3768729,192.2379778
3241,544908,2.316882676,1.983442581,1.704177865,68.10359473,117.6894008,122.1113003,121.2703733,162.9103536
3242,544945,3.446671321,3.445702089,3.174918832,60.06243694,104.5613166,112.0809324,122.6109427,150.8701933
3243,544976,2.543049651,2.91879321,2.80474146,62.62276265,111.281618,118.3945693,131.6489636,160.148516
3244,545013,1.378507869,1.388573274,1.799928825,53.54531004,97.17309833,100.8767219,95.77992499,130.2608566
