,id,SubhaloGalaxyRad,SubhaloRad200,SubhaloMass200,SubhaloPosX,SubhaloPosY,SubhaloPosZ,SubhaloVelX,SubhaloVelY,SubhaloVelZ,SubhaloMassGasTotal,SubhaloMassDMTotal,SubhaloMassStellarTotal,SubhaloMassTotal,SubhaloHalfmassRadStellarTotal,SubhaloHalfmassRad_xyTotal,SubhaloHalfmassRad_xzTotal,SubhaloHalfmassRad_yzTotal,SubhaloVelDispReProjectedStellarTotal,SubhaloVelDisp3D_Stellar_Re_Total,SubhaloVelDisp3D_Stellar_Total,SubhaloVelDisp3D_Gas_Total,SubhaloVelDisp3D_DM_Total
4168,565365,16.88264579772949,112.55097,33.145542,5391.888818744063,30824.59516706541,3847.8279587247944,-0.3617719008564422,-377.44413200184675,217.94796756418822,1.9730714559555054,31.82337408922538,0.9012946,34.69774013422355,2.0364977098261607,1.7779031446207496,1.4282249127854654,1.5118557500566205,70.51946719802685,126.54852438606741,134.63791246844767,136.02647925442986,174.81950176531188
4169,565376,16.282451248168943,108.549675,29.73015,38306.144687030646,48053.30283508006,52679.69567958244,-108.83418994008439,-16.276266572980912,-39.76239281091315,2.803760290145874,28.583653997657244,0.68971914,32.07713342833275,3.565890640900619,2.1187658229264725,2.808213091997314,2.9977063039192364,60.48424784727732,110.26396741064981,119.55182030785907,108.13150229913624,151.04460288698587
4170,565389,16.6666259765625,111.11084,31.887842,6471.877173651166,56216.72466892115,33178.09127728379,-61.59968493751418,-97.67355474569439,277.75648375020904,2.055884838104248,30.16711269409785,0.96071345,33.18371097834239,1.6555935667969606,1.2060278304902257,1.1972751607240013,1.4026768480754002,74.19275621281172,134.74054408210674,142.32325372998466,119.66661341406326,165.70123459889055
4171,565410,14.86204719543457,99.080315,22.609325,57360.48020369233,67377.73789328842,41826.33885000512,-73.122817374713,317.47549304363235,-7.49894912463732,2.338747262954712,22.49856176574182,0.4464743,25.283783342432493,2.5438381207432474,1.8143890296048937,2.1959773936462557,1.6312798649146034,55.23097518466486,100.25378889928852,104.41535989541137,91.63051556282798,128.6859712021164
4172,565432,15.697682189941405,104.651215,26.643158,65728.20808500353,32133.770482675063,1302.0777079057752,257.74656026435736,136.16502312178164,46.757105173839506,3.0513532161712646,29.58064651023096,0.56863904,33.200638766395514,1.3308023048744901,1.1011998014420266,0.9154329108987956,1.0385690496036282,67.24342736541986,120.55423283997335,122.02729326455736,103.60095451109407,151.48100888592583
4173,565475,16.479656982421876,109.86438,30.82176,19594.099870155973,37562.427896505025,4432.543012132833,-162.14554651496826,-63.44525106607964,-96.9708403608969,3.1005654335021973,29.367799731430992,0.7760351,33.2444002353525,2.657064629883349,1.7495504896797955,2.1044319443561856,2.255411495244862,67.12574867208968,123.09485168849262,131.7591278629776,139.43340866890517,163.61043319223444
4174,565493,16.3580451965332,109.053635,30.14944,35276.5708947245,33205.09385945593,51372.80259529914,-208.94449062853133,59.17678967625796,76.67778502852558,2.499022960662842,29.76770899991264,0.7675199,33.03425185183754,1.5625855449087478,1.0551164227668373,1.3263714445245707,1.1902649081296357,74.86450302860845,136.0674258168806,143.52141273969548,141.99915028559178,171.59876795286146
4175,565539,15.751344680786133,105.008965,26.917053,10742.350485990823,8253.513640913621,34328.06784715826,-190.99830870558267,389.7397845943846,-277.4809324514355,2.8983352184295654,29.023503635557415,0.5272613,32.44910017076326,2.6344413075651167,1.858848809333519,2.28540503764641,1.8419877374156128,61.527257926096304,107.08159544842339,111.98165676600884,117.25449352452506,148.398788820229
4176,565557,16.139739990234375,107.59827,28.957,3756.53434130665,68389.33205458226,6491.508236828815,217.3366698596609,37.01350596240355,-33.89603839264435,3.832329750061035,26.739318964255162,0.34805933,30.91970804072649,5.4296601017066894,4.3354744496576405,3.504447033841502,4.62719243305053,49.80385092917167,88.44302793501811,96.28958276061644,114.63678924802777,135.74540646502712
4177,565581,15.987953567504881,106.58636,28.1504,37043.33729854258,63025.47696485045,40989.12102552828,366.02782866738613,93.1931720766323,295.03873766769584,3.375220775604248,26.23475581641106,0.3725418,29.98251837725548,1.9502942766743239,1.336561645298176,1.7348777400501194,1.4321874593149322,57.991493534281084,102.2763508538957,107.50717516467138,100.78737697102335,140.3296588303787
4178,565602,16.18462371826172,107.89749,29.201427,45427.68778554687,17660.562162678132,68094.5963159839,-58.22689288746842,67.2076647014848,-77.55718601418535,3.72275972366333,26.892507976075564,0.35447344,30.969741141578112,2.820928795244146,2.099131774743811,1.8949769412971604,2.4474823787614217,51.74630719412986,90.55685819056247,95.41245022246954,105.63490811752885,133.531969526674
4179,565629,16.31151237487793,108.743416,29.89579,46547.31200677124,49213.81266147595,25635.23489006486,48.69653808539703,-50.07194667563216,132.04734998217646,2.718040704727173,29.443130301600103,0.7915069,32.95267789280952,1.758170625747384,1.3721121466043553,1.1082012604483555,1.4674740409922529,66.61084442129504,120.60246725632912,125.06823910843391,111.3820121333524,162.48126041785994
4180,565642,16.686894607543945,111.245964,32.00386,18714.547910512974,71646.74462447688,8340.153926806614,-170.6540288093879,440.18945283590193,-382.2959164221576,2.0045108795166016,29.646876743064205,1.3510357,33.00242333673028,1.4941477412344544,0.9311875746965433,1.2380403209467927,1.2530656203643125,79.49860163388831,146.72180861510375,154.11950797898407,118.0119830494876,171.98139018320046
4181,565654,16.893942260742186,112.62628,33.208843,32530.563612399023,73717.26758845164,72121.51497190898,-242.67856632698854,381.13950323122475,-456.8127975134961,0.8109172582626343,34.45539387647627,1.0013639,36.26767500822066,1.5422115987404208,1.1793379137929083,1.231715395267389,1.1307592853027493,76.66375155453444,137.54599832748428,141.58190484470464,120.70024162574619,168.19948700570316
4182,565675,16.942062377929688,112.94708,33.49651,3601.5993077238427,857.688843691293,48066.44935870483,-144.2902393333517,-14.409449326910094,-240.95182787053886,1.8250600099563599,31.429531712300975,1.1067351,34.36132683254023,1.6144594387418543,1.2855158521637595,1.1282657493505668,1.3379150300793603,79.7293824477657,142.69831450394227,144.3929645238966,122.14000996413547,170.7916463398009
4183,565684,16.140940475463868,107.60627,28.967072,43611.507653696215,307.6115142450645,1828.7777831799892,-146.05293726095667,123.36298487118049,-200.13991321331554,3.688901424407959,26.796954434048978,0.65397775,31.13983361018881,1.9291042254846118,1.4728355047640118,1.4444858450503246,1.4950018588684584,65.85885551989546,117.34624001532465,120.90913835148162,122.59884352579019,156.48878875762082
4184,565704,16.359899139404295,109.065994,30.156696,67063.093847658,60052.472750825356,53054.30821682258,710.6275143539724,-114.65243104003348,644.9224318399872,2.866628646850586,27.824786978705347,0.80261666,31.494032281382502,3.2587124255614426,2.669393847793058,2.041126892330677,2.495484808504227,70.70589361540176,124.677240240499,129.30073877509872,131.48713434782582,160.0983154065082
4185,565781,14.846606826782226,98.97738,22.539963,23274.021537630044,44897.505323995465,10220.20420281868,10.950485663455341,-211.7426485165127,-160.20389089541084,2.7530102729797363,24.586583610026523,0.29842037,27.63801425263135,2.757237019085393,1.835671591617999,2.463338158536044,1.7769002572559742,54.33200264797782,96.3839959855712,97.80860463727619,101.94633891242114,128.71994407680356
4186,565806,16.400624084472657,109.337494,30.382315,37122.82706994754,66180.91682968473,13133.928007995763,-27.105924135870634,109.67079758024576,16.673828144495648,2.3114874362945557,31.483122587723294,0.8742813,34.66889131121115,1.6066927147843655,1.3117841467716365,1.144780528785543,1.235034913334607,75.39068342302247,132.96007191833013,135.46769046956172,144.341550635122,167.89160880346395
4187,565824,15.021100616455078,100.14067,23.34225,42285.12382513586,41440.6974854003,63929.61896612729,-181.46363980483662,-202.69899408999385,39.978573146530685,2.6837894916534424,24.12398312878669,0.4026099,27.210382534981377,2.8228212756488062,2.3044866232150416,1.8819689196273626,2.245002202523339,52.32981007592433,92.71311324323077,99.50572747536127,110.21913896187053,139.16326601485153
4188,565853,16.720892715454102,111.47262,32.19925,20325.889931886628,64858.66387704983,3013.397992643581,-339.4524620704489,462.07341570151743,-450.8065320470754,2.0586397647857666,29.542728437998186,1.3532311,32.954599275209794,3.2847133039227567,3.0220596523339283,2.176149336608465,2.121353780787625,78.66274675254556,147.33497146143606,154.997697698489,137.12674264416694,174.64121325483163
4189,565868,16.334775924682617,108.898506,30.018347,3985.7526182805136,60391.86987576736,10876.96001079959,116.8641430939833,17.27869019884929,-90.06325911764762,3.391887664794922,27.195852553937748,0.81450194,31.40224215993674,2.804122181549784,2.1463792387667695,2.1615117525096017,2.1112661490498326,65.9277492526686,116.68488714195469,119.8843008742754,107.29816885048899,159.80857759901662
4190,565881,15.513430023193358,103.42287,25.715876,42797.688134416756,1727.9957812034559,65187.296948246556,-278.16087019971263,-12.810315020066195,39.43353220702822,3.5671586990356445,23.772103418466557,0.6078862,27.947148312685,2.72728706481936,1.6556043593295633,2.3628949992557198,2.10445158379969,60.95443549299455,110.73272281609343,117.07636195661841,124.53653535305331,148.740973870381
4191,565913,16.524831390380857,110.16554,31.080753,61674.490415842905,50248.35599786058,38727.9746816477,78.36236319680187,120.36436494871133,110.97887435590089,3.3663768768310547,29.475992630868504,0.53103477,33.373404275327275,6.450788228780153,4.030428640084041,5.781948565389904,3.940151525871438,55.63698295994573,99.40972203097759,112.7657122300606,130.7537814346738,154.50098395079863
4192,565928,16.798509979248045,111.99007,32.647015,3120.538736200387,37804.03966786872,26923.68165961068,268.10771476958365,-117.577151415516,-16.079644147216868,2.581940174102783,30.68178732787069,0.8782833,34.14201082383093,3.1221084638452394,2.5291700882193937,2.560083977521969,1.9820714986881307,63.50539221133741,116.20067013745228,125.6249161871079,134.89141822891628,167.28178795471385
4193,565942,16.635456848144532,110.903046,31.711237,27066.946843357524,47604.03129086402,74289.04899890622,-215.92064643622936,87.05718012388915,-35.175762342112016,2.5286917686462402,30.966425656764706,0.89207375,34.38719117590686,2.8539100025654336,2.57692350734689,2.104148157119317,1.6587273721543254,65.9621997799754,123.46041268396765,133.38770679466063,126.30427409413691,166.9276693562941
4194,565955,16.07241096496582,107.14941,28.597012,48786.04703645563,53345.68614786113,26242.78838452754,13.919270438205443,86.42167030485005,194.0588937875604,4.189926624298096,25.747887768942253,0.5025696,30.44038400908126,3.655768604618868,2.810424034043204,2.355093509932211,3.297663195911555,61.061495794344175,108.67290357967572,117.78974695680984,129.35629241131312,152.73863321215623
4195,565967,16.488654327392577,109.92436,30.875683,47696.07601060651,19758.286357680816,41769.4024328799,31.918464973933446,-108.13040284631585,-18.993847944344036,2.5992555618286133,28.285870737055866,1.1137905,31.99891681096944,2.3048439123220628,1.8311015845256993,1.6834356891447086,1.8601045316667395,74.34558073210916,134.19784750342507,143.33402770278596,112.23559065512438,165.8089391820988
4196,565982,13.237102890014649,88.24735,15.975546,22744.644835977957,50107.662023273,47737.03536219084,-710.2843343122232,-127.56453496428561,575.9284994800872,1.4146312475204468,15.366930740201852,0.27703723,17.05859922083654,1.4357203586860545,1.079005305936892,1.1157056676460835,1.0989841076117475,51.23541944441845,88.53463639673957,91.14280037739367,89.331445599699,120.52964168826153
4197,565997,16.75791320800781,111.71942,32.413418,72538.7227317882,46882.974737068005,55732.841557225736,412.4133612963006,462.99151460714927,105.47273121323605,2.8765907287597656,29.805121497848976,0.7184347,33.400146918037876,3.4899252707094397,2.7280716897748767,2.315397250556249,2.8760382899691366,65.68339423223391,116.35986339364986,120.4342590126679,125.88312684002022,158.76145604702995
4198,566008,16.31055908203125,108.73706,29.887205,66307.52935532483,34385.43782307334,73213.05650918551,214.448570433547,-42.76220162839899,225.38369408167634,3.283914566040039,28.99569704925338,0.65464926,32.93426087295333,4.936329849108489,3.622941913219889,4.240250109123765,3.0608130888352565,57.23073601442187,102.55496778630963,116.8522185055712,131.33159915185072,154.81605398402678
4199,566025,16.291964721679687,108.6131,29.781586,31243.284637153887,16953.662768894967,26861.13696531018,-306.8200972589057,47.217919573288704,166.44866151146883,3.1166086196899414,28.91227729034128,0.44901818,32.47790409040155,1.31396323062227,0.9195580822505751,0.9268707123506936,1.151586897604104,60.596302146338985,105.73530214091433,108.0893535218499,115.6431810072586,151.28141827734788
4200,566043,16.432050704956055,109.547005,30.5607,20153.041390057948,71966.05061898372,62823.47061518377,154.16234006019712,-77.44784848783068,110.4963113224618,2.5668206214904785,30.021507296724,0.6953199,33.28364780919043,1.4523405009251442,1.1234548515841911,1.1598419512974516,1.0082805012648697,72.4470917742357,126.65100835145968,128.65897186606117,103.60675948368478,159.82741197310375
4201,566057,15.834285736083984,105.561905,27.34533,5052.752099776318,54702.8455414665,30101.250890018524,-80.04689171638408,-187.7484574127599,306.99087117629534,2.664637327194214,27.29241724455721,0.7073966,30.664451198223897,1.8946150223599285,1.3629279681240614,1.5415490139621777,1.3904094506381257,66.65588727226246,119.47943021481643,123.30258503147836,108.65430228242222,153.60071247097832
4202,566076,16.515165710449217,110.101105,31.026285,46681.189222538735,64175.6518165927,63452.1751138005,-30.673666047150533,126.0336003595421,-141.13919384450136,3.0105977058410645,29.49722675131886,0.8740515,33.381875968447616,3.2881014854899164,2.193607988963306,2.4918372950810577,2.9264980636124176,64.18584665887708,118.78629079667597,126.4046502976852,134.64526381695558,167.2749713489504
4203,566080,16.49014205932617,109.93428,30.886349,56418.82232186939,23788.091135320457,40488.674008268,-25.70866968813291,-166.2376913074265,-80.83065671807606,3.1947498321533203,28.611966158257715,0.73302037,32.539736355649225,3.577689167511983,2.465512982668544,3.167863312972588,2.4635317566473773,66.86128284594113,118.84259073803682,121.39605631385457,120.19076028249275,158.96581724618426
4204,566096,16.92278251647949,112.81855,33.382523,20740.67450128597,21301.911816214197,64544.328411666465,-42.47188054605768,-5.257665305727072,-73.71313221088735,3.0017735958099365,29.32482591623385,0.34739065,32.673990163746666,2.6709133458973233,1.9103670876080396,2.3102499959152474,1.742885677235597,50.331047453955875,90.03063808657906,92.84780444741853,100.63541049271451,166.93554553508085
4205,566121,16.840221405029297,112.26814,32.892895,28341.672835019614,21946.80166052377,23096.756683046806,-189.20955795709696,-154.3991824456166,229.92086950039794,2.996145248413086,30.51494781004649,0.3518466,33.8629396639989,2.9153343943625676,2.4748202347802337,2.405077443367114,1.693124452379571,65.253926482801,110.7550978307285,110.19741906458796,91.20581489294402,151.7121476834209
4206,566142,15.910037612915039,106.06692,27.740849,13408.722397146907,3028.060469526024,453.1494718092418,138.22111432301503,-90.4519415378515,172.69057232016866,3.3870177268981934,28.443609917544205,0.4385105,32.2691381517876,1.1530388040388952,0.8951552056682236,0.9290615395748735,0.8063310013868935,60.25854194404379,105.93674650894782,119.02816083902817,117.94588330267541,154.6156638286605
4207,566160,16.501738357543946,110.01159,30.94807,18446.519502200154,47284.729059150806,51162.41681817505,114.87009673044557,80.34416761592742,-823.0198449169269,3.4368209838867188,27.17259613630165,0.77984786,31.389264980524672,2.482365795729187,1.9565143848013435,2.041641278626683,1.9374172183302887,66.87862521601804,117.9425484475755,124.31959268102963,133.607048109873,161.53712636150598
4208,566175,16.618505859375,110.79004,31.610807,30810.069439560397,61085.12887216535,32612.055159876367,-370.5347830786492,157.3121993862364,87.17990150675865,2.36967134475708,28.681735411166017,1.1453689,32.19677568960077,1.71305286313307,1.5014536054620649,1.144498840134915,1.1932421578571333,80.00217132828608,146.7779320828797,153.65107810261696,127.10997041489483,173.18496739792897
4209,566189,15.620109558105469,104.13406,26.247385,58041.49377399744,44957.157955988725,31514.8271119128,43.186160338898766,68.29789471547981,-54.914140411564205,3.195647716522217,26.367721856373983,0.5342208,30.097590387601095,3.949587972933439,2.3263712441701836,3.580717429649066,2.704941621820657,55.921986536105656,102.33740104482052,107.86806032502287,107.92211636901477,138.4970961973275
4210,566214,16.53708686828613,110.247246,31.146894,18797.362801569663,23187.911357332952,48209.05472435988,212.14276308644548,-14.809474543491094,52.11886115185808,2.6225664615631104,29.400662060699396,0.68635845,32.70958697410577,2.793323311121579,2.44430921556363,1.8911133166069691,2.002957326862952,72.36806454811311,128.8728375681082,127.52970988912209,127.41289923282672,157.83266043394542
4211,566228,16.396884155273437,109.31256,30.36418,74797.96984380888,15572.323773450069,69601.65666147845,137.8422203033605,165.8523057949842,82.92783607816642,3.2609684467315674,28.970418334431532,0.39564526,32.62703204197395,2.644892454315735,1.71625173354265,2.076873246456913,2.244450308960536,56.96430022543879,99.04091648451477,104.21715062277327,119.40764747448607,152.7506282111394
4212,566241,16.418173599243165,109.45449,30.482632,48094.726634625105,35635.22207736609,73267.8462810392,-228.74581093324784,156.6527360528478,-255.4210967429145,2.635298013687134,27.11192722072921,1.2196554,30.966880628970483,3.77674658664264,3.3619714476281337,2.2271026858992014,2.8220135536522286,72.57423729303689,134.12768168220103,138.23040042294255,143.0987963149983,163.3557928894218
4213,566264,16.577490234375,110.5166,31.375544,39931.144005290174,55117.489300924804,27414.24848444048,3.903313280526464,124.27219202532332,329.13282983280806,2.8737142086029053,26.897058144743497,0.9304619,30.701234236891324,1.7907488555726132,1.397292877701011,1.4925391317726429,1.299508182101145,75.18402465145836,133.38413602328404,138.2199185891229,146.3003624676041,167.53787430031014
4214,566278,16.629734802246094,110.8649,31.674143,69493.70067058629,53479.85146589616,54936.53201706672,226.14743005773218,322.7649447610716,-12.960108884948998,3.5601484775543213,28.255030704973212,0.62101996,32.4361991419773,3.387712579500568,2.411774321240603,2.907756706097184,2.726845113335333,60.61864871564692,107.5610810541894,124.34342167722862,132.70213183095942,162.7673917069831
4215,566283,16.24127769470215,108.275185,29.508917,39563.606884798646,61854.78312070683,6485.645966493832,-116.40613938295068,146.1818403271788,13.628210808638796,3.143846035003662,29.059904984900875,0.5423261,32.74607711262457,2.1360103211563737,1.5288356899660842,1.6237282533086037,1.7277890830486613,61.67326591046124,106.5105867245443,108.53723717614814,126.60584133106768,154.53852632199545
4216,566304,16.24009094238281,108.26727,29.497005,2765.933849693366,50162.42922508826,18906.52090091826,123.09624769531297,-240.9933023161592,139.32327222309573,2.7730891704559326,30.238398669895464,0.6669527,33.67844056957655,1.9411613942011443,1.5683202723265128,1.379737461378834,1.4323400366113466,68.42173481604549,119.38195756418432,121.63632876737208,126.02055558534907,155.63251344913635
4217,566318,16.444458389282225,109.62972,30.630007,64138.30452356491,68009.47089005097,28327.13324918821,-181.7822517436691,31.12771185469004,311.5110742026959,2.877241611480713,28.8824484068515,0.9291797,32.688869746363366,5.11194929310053,3.051556970802478,3.1577447544777684,4.780845433563764,64.9123378913606,118.63861428089925,132.77165808939125,140.1911069236858,165.00996278631746
4218,566334,16.13260803222656,107.55072,28.917837,18534.134675306654,62614.71715668789,71361.13401390544,-159.17764078923642,20.833796503171268,-129.67039499401102,2.151155710220337,27.95775301866827,1.2599499,31.368858651450253,2.73050509388403,1.7954029590748026,2.4936196431350792,1.8146303921050821,70.62792424180128,130.67245523138,137.2732219387571,117.88343713812391,161.10242697451469
4219,566348,15.483107757568359,103.22072,25.5661,8207.257875456111,45915.13961209197,71889.52072466705,121.66236158669646,13.322680619663737,-279.10999417468764,3.2148797512054443,26.5087770850799,0.37980187,30.10345870567774,2.273325619032492,1.9416342915556264,1.5329041279329267,1.8707920300654515,58.246610982857405,103.56930101989738,108.55660536503808,106.67653477344838,148.11994468637067
4220,566377,15.688885116577147,104.59257,26.595345,8705.515380027655,34606.90150048753,58620.43768266588,-227.2683263868721,183.28732361685744,321.90065442824084,2.6028690338134766,23.8150772336637,0.64186627,27.059812534204625,1.5021862479327723,1.1215106274402804,1.3234046423206522,0.9589608386901826,65.62624707384393,120.3929061052166,125.40707463049613,120.28390501518611,152.71757023027354
4221,566397,15.840624618530272,105.604164,27.37644,67517.07262121647,49184.05162202436,9873.711422604778,82.17270282774206,-106.42477138729677,70.49176246348593,3.108891010284424,27.888489340056406,0.47363147,31.471011821736322,2.0028266250734834,1.5400533328262038,1.4650420298842945,1.5932969135293733,58.89436222665084,101.9173674655148,106.85435780305325,125.47345706639922,145.51845006615156
4222,566427,16.639834213256837,110.93223,31.734606,67857.04201238354,63119.82651611574,30512.315982151733,-67.83317445007118,67.65653073929833,180.10073646199325,3.051945686340332,28.652917676269112,0.38604635,32.09090971261173,1.6145171890357548,1.1836533430133995,1.1876360362652447,1.2747395512649373,63.44512555834424,112.2114890997778,111.43407501711147,105.73384138413816,144.43882504914328
4223,566447,15.43293571472168,102.88624,25.317612,16347.807458107549,37503.52471660388,9826.91732833781,-222.13499021662437,-70.28622561337062,-67.36151739924506,3.5833568572998047,26.976433309284104,0.35874578,30.918535950151337,2.095308504882894,1.506951545767503,1.6709208740623358,1.5351735311205226,52.22763055991327,89.22131714849017,99.51011663912459,117.75971303236238,136.9599283391478
4224,566468,14.439271545410156,96.26181,20.735342,9531.912077399922,12158.088230393781,38220.86192285882,23.12111537064331,97.94982432130453,-412.66206451663487,2.2444655895233154,21.281138859921583,0.22211672,23.747721173101553,1.9826936251300626,1.2587852037986573,1.6204632978025648,1.6095679168428076,52.21125323870411,89.51611782294141,93.99066749320606,98.59662117362225,130.96425400972657
4225,566488,15.68052520751953,104.536835,26.552504,7434.398847103249,53347.88678049116,63677.78658378779,139.7411564256564,-2.7104931331442472,-168.64050646515813,3.1372079849243164,24.777690694079702,0.49121806,28.40611673925907,1.9879259993858478,1.3832096036748474,1.304342544824739,1.7848122321045248,52.1408747267894,94.62334607429159,98.60736742435115,93.41809379855518,133.38797059070336
4226,566506,16.11130714416504,107.408714,28.8032,32049.50159593859,55702.290191356355,12634.770538634077,-135.78596396773193,32.39328434667236,10.596283546806958,2.9387588500976562,30.356197480965278,0.573014,33.867970351982734,2.1946466548544987,1.4972593988023268,1.8006835517033486,1.7055692697421947,65.12323958691783,112.12199520803007,116.09860355009275,120.10661227999896,156.5832856991898
4227,566517,15.224348831176757,101.49566,24.302603,23247.4369062833,63674.80729558942,68217.64523592305,-246.32664221842705,78.02341813039358,57.664622879725734,2.950050115585327,21.60925657830918,0.40443265,24.963739348275304,4.570787010599568,3.487628744803133,3.9527296801661675,2.84112225920092,52.09073446244482,95.26358231245729,105.42280406461285,117.88567508737195,135.86420700521518
4228,566530,16.69635429382324,111.30903,32.057007,18786.25831344857,54487.178050794566,65285.815271731764,-113.0407289328058,85.05591996421903,336.3320136295867,2.2150325775146484,30.491691392410388,0.87147456,33.57819853400051,2.0099961977104424,1.6048065393478177,1.5981408804008783,1.5220229461680415,69.02333288080321,120.51355198898794,129.4384115840333,133.39600620374856,168.06359029439014
4229,566543,15.679615402221678,104.53077,26.551811,11227.161175022042,26171.786283407724,60451.96701311089,43.32062586107952,-18.533396679672492,13.131599331071447,3.26826548576355,22.480361091070087,0.8972086,26.645835148267658,4.0458635764890545,2.94922898400294,2.3803404451768615,3.7340294101719467,64.85129517863157,117.57822036377318,124.26331597880164,124.88529012291131,156.21589585040195
4230,566559,16.429087829589843,109.52725,30.539484,50122.7835198732,71558.19833145721,10320.372227591446,166.0761220051113,57.75677471945699,142.89373408647413,3.177915573120117,28.050273114916237,0.60469437,31.832883054491433,2.831954236627184,1.821501900480752,2.5188212780554964,1.930498586258317,63.05791871929771,113.62090830581289,118.3930550929581,128.78890696100348,156.82504600404513
4231,566578,16.77253532409668,111.8169,32.496723,18346.46501500975,22581.89740038292,27650.009335639566,-354.41427474812633,-138.60508562706315,125.01523103464442,3.2963385581970215,26.781787205155865,0.37959227,30.45771803301193,3.1818594773195343,2.052403650982266,2.137204472618895,2.9987465547312087,51.916658410144365,92.47402953331463,106.09531994843138,133.42172194080246,159.37620331411802
4232,566590,17.044816589355467,113.63211,34.104473,70993.70988495905,59551.12827414991,56461.361613593865,-368.57166545607583,-102.98012536459032,-916.8188576265808,0.060788512229919434,31.884548579094254,1.5892305,33.53456762873873,1.3738869858335574,1.2705256685302748,1.116473028841317,0.6652803022854671,89.51570848984646,168.36385315256499,172.71642847064942,102.9145892398291,189.85271805634474
4233,566607,15.95595932006836,106.37306,27.977444,23989.29872722216,34958.43672555642,53987.27228120272,-17.18338670731526,281.8091646258248,-229.50111436719524,2.4899821281433105,25.682668684701884,0.6345018,28.80715262768742,2.0264674271057626,1.3669704605621738,1.6016177848641362,1.643778559924723,64.96403230191058,116.6000793274475,124.00611264247298,124.9015895065453,161.54338953943574
4234,566625,16.21189842224121,108.07932,29.346169,67990.48180552085,13383.519594846073,5005.596783836861,-6.2551649987623295,260.6229512613831,131.5107703854518,3.051332473754883,27.713055059192776,0.75380766,31.5181951968652,2.070828248703466,1.33575656730481,1.7783565808911428,1.6066886184268447,65.96438482911172,119.72188739502516,127.2968730345923,137.92239031878577,163.6790054931543
4235,566640,16.24126739501953,108.275116,29.506922,38261.88798053511,22523.783856980463,28542.250208059195,-79.67210647212084,-17.191525045113533,162.06436016977062,4.048368453979492,25.33382242016037,0.5213507,29.90354155592163,3.8690817380351668,2.6416963930363035,3.0171566806390455,3.1396568183111055,61.671640894284245,106.99307508889976,109.51475071305879,122.89887049957596,148.45380678841548
4236,566662,15.026157760620116,100.174385,23.3662,15946.613673742759,37064.563724385865,35377.87564374781,198.07828332792175,85.4814634566077,-55.21826797582834,3.4318923950195312,21.807441702512474,0.22753279,25.466866886643142,5.841714545142673,4.757839203990403,3.7880430109092207,4.527271692296055,43.08844880480131,79.241380955105,89.4835353524716,102.6591074337607,124.86091576665753
4237,566689,16.161816787719726,107.745445,29.07561,44819.770109404446,22612.861372562555,33503.91721335706,59.00586632469371,-60.54705833365001,86.05108828364315,2.9829068183898926,29.208543828053347,0.5887746,32.78022526792991,1.7244197384189173,1.2516593458649103,1.323210993080815,1.3183649314383237,58.17118357141807,102.78799799674046,110.26166247477614,117.13318374927651,156.15396663258
4238,566704,15.881389617919922,105.87593,27.586359,21676.237938073027,22782.588385329203,3583.1264592438265,-291.87857447754675,93.88723555387351,-256.9241663085498,2.7991292476654053,27.020923847370558,0.44121405,30.261267149858885,1.7140707406583289,1.4363815543178269,1.1886863338045839,1.287544180217742,60.77121538728872,103.91901838541669,107.91831512330215,109.15035316145773,151.70951586137315
4239,566715,16.453808212280272,109.692055,30.684309,49885.74285032824,56014.37177731844,39881.41240550277,-35.27424748137724,246.29052361360476,49.79003058512095,3.1558127403259277,30.151439890908303,0.48571634,33.79296897416026,2.2512909601380615,1.6056520690615859,1.908414990050818,1.5626063416651914,65.50584400260834,112.04185377248331,113.30617496423199,125.07580299366117,160.70013376596833
4240,566733,15.471470260620116,103.143135,25.507565,31295.01864052786,58391.283295553534,41724.40482344203,104.9251183567599,-161.08242636836516,96.61380238912308,3.0150482654571533,25.238268878133784,0.48114085,28.734457995565425,2.1995749377969025,1.8133183844018939,1.70130318996488,1.688974801846175,60.545655539086546,105.65983499569104,113.25842729494227,107.73343066591177,149.15863727362597
4241,566749,16.510933685302735,110.07289,31.00316,1776.2410981712894,17862.438183288494,56764.17221884003,158.48141888641806,51.41793234336617,30.826458734224616,2.3498618602752686,29.252528791843364,0.9039639,32.506354575572914,1.899409098996513,1.7279321383154862,1.2891075444240132,1.2689960215679532,66.74889659807654,125.93745573249407,133.96869465268105,116.0743536864077,160.92229831413547
4242,566768,16.076353454589842,107.17569,28.617752,61299.800118706145,48507.79986824594,37714.213818657,56.160501519183235,176.73746643533968,10.841994599467126,2.908618688583374,28.764649595781684,0.72630906,32.39957734541547,2.5658602303730205,2.049279909405265,1.7714354911137942,2.1378129753117943,65.48164034712669,119.54309811709014,126.99585775624679,130.01668097760685,166.81581484426832
4243,566793,15.831639862060547,105.544266,27.331738,62814.31484822582,14374.377925626279,28687.994284990295,210.9866037867118,295.91655589412517,213.3570034270819,3.3051540851593018,23.64975443872881,0.2934637,27.248372230858326,3.041790427986327,1.9999943681320764,2.3511685810946163,2.3583095689754496,53.983930214484126,95.1990537360319,103.00842835756261,111.81422935036403,137.81290296849582
